age,annual_income,employment_years,employment_type,home_ownership,credit_score,existing_debt,loan_amount,loan_term_months,loan_purpose,num_credit_lines,num_late_payments,has_bankruptcy,debt_to_income,approved
23,88704.97,0.0,Retired,MORTGAGE,672.0,5153.95,58507.86,48,medical,14,2,0,0.718,0
27,54471.47,5.4,Self-Employed,RENT,575.0,15372.25,25078.35,48,education,11,5,0,0.743,0
48,44886.55,24.4,Salaried,RENT,796.0,13029.59,8508.45,24,car,9,2,0,0.48,1
59,59883.42,44.0,Salaried,RENT,836.0,20964.28,14562.16,60,home_improvement,6,0,0,0.593,1
26,11722.21,0.0,Unemployed,RENT,665.0,6449.37,7879.16,60,car,7,0,0,1.222,0
33,57018.39,8.7,Salaried,MORTGAGE,850.0,7607.99,7859.63,60,car,7,2,0,0.271,1
66,46319.72,40.4,Unemployed,OWN,589.0,7560.98,37998.59,36,debt_consolidation,13,2,0,0.984,0
69,47795.46,44.7,Salaried,MORTGAGE,537.0,23482.9,37051.4,24,medical,1,1,0,1.267,0
48,69791.41,30.1,Unemployed,MORTGAGE,586.0,27279.27,57713.62,24,home_improvement,8,0,0,1.218,0
41,47222.02,24.9,Salaried,RENT,630.0,17472.72,22484.31,60,debt_consolidation,8,2,0,0.846,0
36,27719.64,11.2,Self-Employed,MORTGAGE,850.0,4477.27,9194.47,60,business,3,1,0,0.493,1
49,45674.65,24.1,Salaried,MORTGAGE,625.0,19132.35,21525.06,48,medical,6,3,0,0.89,0
48,50704.9,21.4,Retired,RENT,573.0,18785.02,29495.9,36,car,7,1,0,0.952,0
33,51920.39,16.2,Self-Employed,OWN,569.0,14456.22,14010.45,36,medical,0,1,0,0.548,0
19,53154.59,1.5,Self-Employed,OWN,753.0,8624.91,9555.03,48,debt_consolidation,7,1,0,0.342,1
25,82428.33,2.6,Salaried,OWN,740.0,21926.29,28290.45,12,car,2,0,0,0.609,1
67,28480.72,39.4,Self-Employed,RENT,606.0,14162.69,6993.11,36,car,5,3,0,0.743,0
39,53522.12,11.8,Salaried,OWN,481.0,4597.81,34691.82,48,car,4,1,0,0.734,0
43,93429.73,21.7,Salaried,RENT,548.0,12148.68,25853.32,48,car,11,1,0,0.407,1
42,20592.75,22.2,Salaried,OWN,805.0,3208.96,8631.0,36,car,14,1,0,0.575,1
58,53627.83,27.7,Salaried,OWN,712.0,10102.24,31994.8,48,car,1,1,0,0.785,1
21,36581.97,0.0,Unemployed,MORTGAGE,656.0,9059.14,23996.62,12,car,3,2,0,0.904,0
22,40726.93,6.5,Salaried,RENT,818.0,16037.68,17989.57,24,debt_consolidation,2,1,0,0.835,1
32,31182.0,9.1,Unemployed,RENT,826.0,9953.67,14869.43,24,debt_consolidation,7,2,0,0.796,0
43,45036.32,27.0,Salaried,OWN,647.0,11670.09,8854.22,36,car,5,2,1,0.456,0
52,123084.67,32.6,Salaried,OWN,648.0,35885.22,74418.39,36,medical,6,1,0,0.896,1
43,26050.31,16.7,Self-Employed,OWN,598.0,8950.85,17003.16,36,business,1,0,0,0.996,0
40,27315.1,16.8,Retired,OWN,624.0,0.0,708.26,36,business,13,0,0,0.026,0
66,25566.36,43.5,Salaried,RENT,516.0,10501.07,19240.97,36,home_improvement,14,2,0,1.163,0
26,116274.51,0.2,Self-Employed,OWN,516.0,14655.01,30216.04,36,education,13,0,1,0.386,0
47,38903.14,21.1,Self-Employed,OWN,495.0,7137.69,20187.86,48,car,7,2,1,0.702,0
46,48396.39,30.0,Unemployed,OWN,748.0,14570.47,20109.3,24,debt_consolidation,10,4,0,0.717,1
42,40079.03,16.1,Retired,OWN,509.0,9566.43,15547.65,36,medical,0,0,0,0.627,1
59,30570.43,41.3,Salaried,OWN,825.0,9875.46,10965.5,12,debt_consolidation,9,1,0,0.682,1
31,43583.1,7.3,Unemployed,OWN,584.0,11822.97,8781.44,12,debt_consolidation,9,0,0,0.473,1
67,167564.19,44.9,Retired,MORTGAGE,806.0,34618.79,84580.64,48,business,11,1,0,0.711,1
35,98325.18,15.2,Salaried,OWN,617.0,47128.61,33704.99,60,business,11,1,0,0.822,0
46,32001.28,21.6,Self-Employed,MORTGAGE,509.0,11399.17,4419.87,36,education,0,2,0,0.494,0
45,67764.05,25.3,Salaried,MORTGAGE,766.0,20011.92,13078.4,36,education,6,1,0,0.488,1
62,32345.77,31.8,Salaried,RENT,776.0,11446.46,4577.27,24,medical,7,3,0,0.495,1
40,20167.27,19.8,Salaried,MORTGAGE,568.0,2908.13,5951.0,24,education,7,0,0,0.439,1
32,81613.95,0.1,Salaried,OWN,620.0,47027.24,40563.75,60,medical,8,0,1,1.073,0
19,87557.1,0.0,Self-Employed,MORTGAGE,568.0,7604.72,22570.15,36,debt_consolidation,10,1,0,0.345,1
36,82704.24,17.4,Unemployed,MORTGAGE,639.0,22079.99,49216.33,48,business,8,2,0,0.862,1
60,38757.03,40.5,Salaried,OWN,660.0,8024.1,14578.73,60,debt_consolidation,3,0,0,0.583,1
18,45098.85,0.0,Salaried,RENT,618.0,9080.11,15429.17,36,medical,9,1,0,0.543,0
64,71316.48,37.3,Salaried,MORTGAGE,486.0,12969.72,28765.72,24,business,8,1,0,0.585,0
46,59620.1,21.2,Self-Employed,RENT,598.0,8003.61,40483.9,48,debt_consolidation,2,1,0,0.813,0
25,40262.72,3.7,Salaried,MORTGAGE,713.0,17242.56,5062.32,48,home_improvement,9,1,0,0.554,1
33,21817.42,2.9,Self-Employed,OWN,631.0,1511.83,15954.5,36,home_improvement,7,2,0,0.801,0
46,51892.92,23.9,Salaried,OWN,621.0,20629.23,30722.27,48,car,12,2,0,0.99,0
34,84078.39,13.2,Self-Employed,RENT,566.0,29198.8,33267.19,36,home_improvement,5,3,0,0.743,0
23,26935.65,0.0,Self-Employed,MORTGAGE,595.0,5194.98,17147.37,36,education,13,1,0,0.829,0
52,67466.04,32.1,Unemployed,OWN,777.0,22256.45,22635.22,48,business,8,0,0,0.665,1
52,57859.38,30.9,Self-Employed,MORTGAGE,547.0,13094.45,26449.59,24,debt_consolidation,14,1,0,0.683,1
24,71330.13,0.0,Retired,MORTGAGE,715.0,6052.29,20808.22,36,business,1,0,0,0.377,1
32,75810.17,2.3,Salaried,MORTGAGE,654.0,6552.65,44977.8,36,medical,1,1,0,0.68,1
30,34640.1,8.5,Self-Employed,OWN,672.0,12065.71,8956.16,48,car,3,2,0,0.607,1
52,21840.48,26.2,Salaried,RENT,584.0,7437.46,8511.81,60,education,12,1,0,0.73,1
55,37542.93,30.7,Retired,RENT,618.0,10748.61,20116.54,48,debt_consolidation,7,2,0,0.822,0
55,76463.11,34.9,Salaried,OWN,649.0,14625.29,46614.81,48,business,10,0,0,0.801,1
66,37384.0,49.7,Self-Employed,RENT,603.0,8278.14,8813.99,24,debt_consolidation,0,2,0,0.457,0
57,34647.41,34.8,Retired,MORTGAGE,680.0,6969.92,19077.82,36,debt_consolidation,5,0,0,0.752,1
34,19718.74,14.2,Salaried,RENT,691.0,0.0,4014.79,24,medical,5,1,0,0.204,1
23,117750.56,0.0,Salaried,RENT,846.0,30519.53,500.0,36,home_improvement,13,3,0,0.263,1
49,74076.74,28.0,Salaried,OWN,675.0,24324.45,18547.87,48,debt_consolidation,1,0,0,0.579,1
65,72037.92,42.8,Salaried,MORTGAGE,478.0,18740.04,40840.6,24,home_improvement,12,2,0,0.827,1
68,79527.86,50.9,Self-Employed,RENT,755.0,40986.46,31616.83,60,education,5,1,0,0.913,1
29,65405.01,4.8,Salaried,MORTGAGE,632.0,6495.74,19163.69,36,home_improvement,11,3,0,0.392,0
30,43383.55,7.0,Salaried,MORTGAGE,831.0,6543.73,17834.79,48,business,4,2,0,0.562,0
19,45166.82,1.2,Salaried,RENT,782.0,12192.91,18269.07,36,business,0,1,0,0.674,0
25,39585.49,2.6,Salaried,MORTGAGE,605.0,11343.82,20757.83,48,car,10,1,0,0.811,0
46,183023.6,19.6,Salaried,OWN,715.0,0.0,14213.25,36,education,2,0,0,0.078,1
46,64728.44,34.2,Self-Employed,OWN,597.0,22033.87,24566.35,24,education,2,1,0,0.72,1
37,38874.73,10.7,Salaried,MORTGAGE,650.0,11166.67,16516.14,60,home_improvement,13,0,0,0.712,0
34,61867.38,11.7,Retired,MORTGAGE,711.0,0.0,7852.58,48,car,3,1,0,0.127,1
61,29571.48,40.4,Salaried,MORTGAGE,750.0,6875.18,3672.29,36,home_improvement,14,1,0,0.357,1
41,104011.15,20.1,Salaried,OWN,731.0,13388.19,34017.71,48,business,5,3,0,0.456,1
60,35223.38,37.2,Salaried,RENT,657.0,6410.71,14149.4,24,education,4,1,0,0.584,1
68,62978.12,45.3,Salaried,RENT,850.0,3103.87,25342.98,48,car,6,0,0,0.452,1
34,83532.31,11.1,Retired,OWN,617.0,26097.86,24118.31,36,home_improvement,4,1,0,0.601,1
28,59419.89,1.5,Self-Employed,OWN,505.0,30557.66,16669.24,48,debt_consolidation,13,1,0,0.795,0
67,51391.86,53.6,Salaried,MORTGAGE,523.0,14890.97,16494.97,24,debt_consolidation,9,2,0,0.611,1
51,49286.28,28.1,Retired,OWN,783.0,0.0,22657.12,48,home_improvement,11,1,0,0.46,1
33,47656.74,13.4,Self-Employed,MORTGAGE,643.0,13955.77,30925.61,60,education,1,0,0,0.942,0
50,36741.08,26.7,Self-Employed,MORTGAGE,664.0,8112.58,500.0,60,business,3,4,0,0.234,1
44,39154.02,20.6,Salaried,MORTGAGE,601.0,3322.14,20540.22,48,medical,8,2,0,0.609,1
65,102723.4,41.2,Salaried,MORTGAGE,609.0,31129.67,38805.78,48,debt_consolidation,7,1,0,0.681,1
31,46431.42,2.8,Salaried,MORTGAGE,579.0,17735.16,23454.57,36,debt_consolidation,14,1,0,0.887,0
69,33093.82,46.4,Salaried,RENT,692.0,4955.0,21084.36,24,education,10,1,0,0.787,1
66,37867.6,42.4,Retired,MORTGAGE,641.0,130.27,9428.08,36,education,4,4,0,0.252,0
27,84981.2,9.7,Salaried,MORTGAGE,689.0,0.0,50042.11,36,debt_consolidation,6,3,0,0.589,0
26,68720.53,0.0,Salaried,RENT,681.0,10318.2,10252.51,12,education,11,2,0,0.299,1
45,64871.56,20.7,Self-Employed,OWN,612.0,14704.73,27604.14,48,debt_consolidation,6,0,0,0.652,1
20,43098.32,0.0,Self-Employed,OWN,519.0,7438.73,15148.91,24,education,7,2,0,0.524,1
33,65295.69,16.8,Salaried,OWN,511.0,9631.62,26722.65,36,business,11,3,0,0.557,0
40,35533.08,14.5,Salaried,MORTGAGE,850.0,11910.15,7184.55,36,debt_consolidation,4,0,0,0.537,1
68,43053.25,48.2,Salaried,MORTGAGE,783.0,13752.24,20983.15,60,home_improvement,1,1,0,0.807,1
69,79610.58,50.9,Salaried,RENT,771.0,22286.11,57101.28,24,medical,6,2,0,0.997,1
25,75897.49,2.4,Self-Employed,RENT,589.0,28269.78,15606.7,24,medical,3,2,1,0.578,0
64,30002.77,36.5,Salaried,RENT,651.0,4547.04,13139.09,36,education,8,0,0,0.589,1
22,31959.88,0.0,Unemployed,MORTGAGE,577.0,2742.67,18254.67,36,business,12,2,0,0.657,0
56,51758.87,37.4,Salaried,RENT,532.0,8884.41,17631.76,24,car,11,0,0,0.512,1
61,116199.78,34.0,Retired,OWN,597.0,18743.56,78095.38,48,education,10,1,0,0.833,1
64,18811.38,43.6,Retired,MORTGAGE,769.0,0.0,5907.95,60,car,8,0,0,0.314,1
29,56340.36,7.5,Self-Employed,RENT,726.0,9474.46,21225.73,48,business,13,1,0,0.545,1
64,24636.35,43.5,Self-Employed,RENT,563.0,10242.01,4961.0,24,car,13,2,0,0.617,0
24,35697.45,3.9,Salaried,MORTGAGE,622.0,13212.63,15182.77,24,debt_consolidation,11,1,0,0.795,0
44,40855.05,18.3,Salaried,OWN,717.0,13432.22,16366.72,36,business,1,0,0,0.729,1
42,39725.39,16.1,Self-Employed,OWN,599.0,10715.63,20942.44,48,car,4,1,0,0.797,0
34,37537.74,14.9,Salaried,RENT,657.0,17542.69,10238.75,60,medical,14,2,0,0.74,0
19,49197.77,0.0,Self-Employed,RENT,686.0,4475.76,12968.58,24,car,1,2,0,0.355,1
58,37510.35,25.0,Salaried,OWN,685.0,3948.94,18473.79,36,home_improvement,8,1,0,0.598,1
35,23594.56,15.6,Salaried,RENT,673.0,9877.73,16031.04,60,home_improvement,9,4,0,1.098,0
52,72398.06,25.9,Salaried,RENT,591.0,18399.3,38067.05,24,debt_consolidation,5,1,0,0.78,0
39,71427.35,18.9,Retired,RENT,600.0,10665.76,54962.09,60,debt_consolidation,10,1,0,0.919,0
37,74726.28,20.6,Self-Employed,OWN,548.0,24868.06,38189.72,36,car,1,0,0,0.844,0
64,22688.94,42.1,Self-Employed,RENT,509.0,4179.98,11432.02,48,medical,3,1,0,0.688,0
22,56923.25,4.0,Self-Employed,RENT,640.0,7079.61,30502.81,36,home_improvement,4,1,0,0.66,0
56,68733.32,34.6,Unemployed,MORTGAGE,723.0,8261.55,47950.71,48,medical,2,2,0,0.818,1
56,29272.36,40.3,Salaried,OWN,526.0,8729.97,18954.26,60,education,6,2,0,0.946,0
37,49246.16,10.8,Retired,MORTGAGE,675.0,13831.88,9013.25,24,medical,7,1,0,0.464,1
31,46252.31,9.0,Salaried,MORTGAGE,721.0,22086.03,25906.68,48,education,14,0,1,1.038,1
18,123139.77,0.0,Self-Employed,RENT,485.0,25426.71,55791.1,12,business,7,0,0,0.66,1
66,128315.59,43.2,Unemployed,OWN,626.0,26167.09,46346.69,24,home_improvement,11,1,1,0.565,1
67,21328.98,49.6,Unemployed,MORTGAGE,798.0,9938.13,968.64,36,medical,1,2,0,0.511,1
30,170580.65,6.3,Salaried,RENT,700.0,67865.0,15687.93,48,business,0,1,0,0.49,1
19,31019.99,5.3,Salaried,RENT,482.0,8429.21,10146.84,36,education,5,2,0,0.599,0
24,80044.39,10.5,Salaried,RENT,709.0,1268.55,8571.29,24,business,4,2,0,0.123,0
21,79638.19,0.1,Salaried,MORTGAGE,583.0,10211.35,26380.04,24,medical,13,1,0,0.459,1
61,29796.76,41.2,Self-Employed,RENT,712.0,2737.9,16175.71,24,car,7,2,0,0.635,0
64,62732.43,46.8,Self-Employed,MORTGAGE,588.0,16026.11,17804.01,24,medical,7,0,0,0.539,1
25,46454.71,0.0,Salaried,OWN,645.0,8071.45,19357.33,24,car,12,2,0,0.59,0
56,64677.26,28.8,Salaried,OWN,602.0,31720.04,12030.59,48,business,12,0,0,0.676,1
27,55013.62,10.0,Self-Employed,OWN,650.0,785.84,25292.7,24,debt_consolidation,11,1,0,0.474,0
37,89158.39,16.1,Salaried,RENT,599.0,6758.12,44724.26,60,business,6,0,0,0.577,1
49,50904.15,26.1,Salaried,RENT,630.0,14593.93,5875.01,24,business,3,2,0,0.402,1
55,45074.09,33.0,Self-Employed,MORTGAGE,544.0,14794.01,11251.52,36,home_improvement,0,1,0,0.578,1
63,84798.41,31.5,Salaried,MORTGAGE,694.0,0.0,12428.56,24,debt_consolidation,0,0,0,0.147,1
20,65525.72,0.0,Retired,OWN,666.0,0.0,32883.62,12,education,12,0,0,0.502,1
28,70679.21,3.0,Self-Employed,OWN,505.0,14875.11,30590.05,48,education,1,2,0,0.643,0
32,35161.49,13.7,Salaried,OWN,739.0,15942.45,13715.01,36,car,6,1,1,0.843,0
34,29067.29,16.0,Salaried,OWN,634.0,15497.64,10881.16,36,education,7,0,0,0.908,0
69,36906.35,49.3,Salaried,MORTGAGE,665.0,6931.95,17145.48,36,education,8,0,0,0.652,1
58,35939.39,37.6,Unemployed,RENT,719.0,8064.91,16840.13,48,car,1,2,0,0.693,1
34,72627.55,6.0,Salaried,MORTGAGE,680.0,9039.96,21852.5,36,car,7,0,0,0.425,1
68,79856.94,48.4,Self-Employed,OWN,755.0,27549.12,21791.41,12,debt_consolidation,3,2,0,0.618,1
43,45362.22,23.5,Self-Employed,OWN,624.0,21741.18,17609.66,24,education,5,3,0,0.867,0
44,100253.73,27.0,Salaried,RENT,743.0,43951.55,36297.17,36,education,12,0,0,0.8,1
40,97171.69,26.5,Salaried,OWN,661.0,23870.22,78916.67,60,business,6,1,0,1.058,1
25,55364.81,0.0,Salaried,RENT,696.0,6877.43,17895.07,24,car,6,1,0,0.447,0
66,32501.91,42.4,Unemployed,OWN,686.0,8165.44,14883.7,36,debt_consolidation,0,3,0,0.709,0
18,107762.86,0.0,Retired,RENT,762.0,49260.34,53147.06,36,debt_consolidation,14,1,0,0.95,0
27,47547.82,5.7,Retired,RENT,715.0,9030.4,32337.5,60,business,8,0,0,0.87,0
29,52212.78,7.1,Salaried,RENT,610.0,0.0,12414.27,24,business,11,1,0,0.238,1
32,41365.29,9.1,Self-Employed,MORTGAGE,592.0,8107.54,27629.1,48,medical,6,1,0,0.864,0
24,31417.01,6.1,Self-Employed,MORTGAGE,646.0,6539.33,11640.66,48,car,3,1,0,0.579,0
18,23521.74,0.0,Retired,OWN,582.0,0.0,21175.89,36,business,4,2,0,0.9,0
53,67267.61,26.8,Self-Employed,RENT,555.0,19158.19,31785.32,48,medical,0,1,0,0.757,0
68,33133.48,41.9,Salaried,OWN,458.0,10798.22,5109.65,36,home_improvement,13,2,0,0.48,0
24,226333.67,0.6,Salaried,MORTGAGE,511.0,119726.87,81608.74,24,home_improvement,7,1,0,0.89,0
33,28480.17,6.1,Unemployed,MORTGAGE,829.0,1428.09,19003.5,24,business,5,3,0,0.717,0
44,26142.27,21.8,Self-Employed,MORTGAGE,591.0,9400.19,10883.24,36,debt_consolidation,10,2,0,0.776,0
66,63263.85,43.3,Salaried,MORTGAGE,821.0,24990.83,24551.11,36,medical,1,1,0,0.783,1
54,105309.27,28.9,Retired,MORTGAGE,686.0,34535.45,57267.12,48,debt_consolidation,7,0,0,0.872,1
57,50629.76,38.5,Self-Employed,RENT,646.0,5011.32,16758.47,48,medical,6,0,0,0.43,1
48,65259.13,25.8,Salaried,RENT,515.0,5890.35,23353.2,48,car,13,2,0,0.448,1
39,19501.1,21.3,Salaried,MORTGAGE,650.0,5159.59,4116.0,36,debt_consolidation,11,0,0,0.476,1
28,34934.99,5.2,Salaried,RENT,820.0,9206.3,26053.26,36,debt_consolidation,11,1,0,1.009,0
62,28658.12,39.9,Self-Employed,RENT,790.0,4759.68,4455.7,12,home_improvement,3,1,0,0.322,1
59,19005.37,34.7,Self-Employed,MORTGAGE,675.0,8433.55,8246.3,48,business,7,1,0,0.878,0
19,51973.54,0.0,Retired,MORTGAGE,547.0,9869.11,25777.68,12,business,14,1,0,0.686,0
55,15971.9,35.8,Salaried,RENT,564.0,0.0,6345.15,36,home_improvement,0,2,0,0.397,0
22,25308.66,0.0,Salaried,OWN,573.0,5476.58,3776.75,48,home_improvement,9,0,0,0.366,1
56,37474.02,36.1,Salaried,RENT,765.0,12068.17,7504.07,48,debt_consolidation,5,1,0,0.522,1
60,32349.6,34.7,Salaried,RENT,797.0,9746.75,16320.48,12,education,11,2,0,0.806,1
24,59766.72,5.0,Self-Employed,RENT,668.0,17937.99,14584.52,48,medical,7,1,0,0.544,1
40,57113.17,15.7,Self-Employed,MORTGAGE,623.0,27077.26,500.0,24,education,10,1,0,0.483,0
24,76641.91,5.4,Retired,RENT,789.0,6344.53,36588.52,48,medical,3,0,0,0.56,1
47,71409.91,25.2,Self-Employed,MORTGAGE,562.0,13313.93,16103.0,48,business,13,0,0,0.412,0
66,86717.1,50.1,Salaried,RENT,655.0,41776.67,45634.34,48,business,12,1,0,1.008,1
22,48973.8,0.0,Salaried,RENT,692.0,0.0,17614.69,12,home_improvement,9,1,0,0.36,0
38,57052.86,10.1,Self-Employed,RENT,572.0,13803.7,19970.64,36,home_improvement,6,1,0,0.592,0
68,63307.36,43.5,Self-Employed,MORTGAGE,593.0,27496.8,25984.36,24,car,2,0,1,0.845,0
33,52618.78,5.5,Salaried,MORTGAGE,586.0,22736.7,9066.29,36,debt_consolidation,3,0,0,0.604,1
24,40191.18,0.0,Retired,RENT,778.0,14027.42,9441.29,60,car,5,1,0,0.584,1
43,41513.7,23.5,Retired,OWN,822.0,14646.69,14447.4,12,medical,11,1,0,0.701,1
44,32572.41,22.0,Self-Employed,RENT,660.0,3056.81,5574.16,36,home_improvement,14,2,0,0.265,1
52,60524.8,28.1,Salaried,RENT,626.0,27597.89,32850.65,24,medical,9,1,0,0.999,0
34,46769.77,10.5,Salaried,RENT,596.0,3273.45,15832.7,36,business,14,1,0,0.409,0
67,35186.34,42.6,Self-Employed,RENT,650.0,2777.54,3874.46,36,car,2,1,0,0.189,0
45,35202.68,29.6,Salaried,MORTGAGE,600.0,10848.8,10145.21,36,home_improvement,11,0,1,0.596,0
32,26763.67,7.1,Salaried,OWN,641.0,4711.69,11247.18,48,business,7,0,0,0.596,1
67,79971.11,39.7,Self-Employed,MORTGAGE,687.0,22472.24,24853.57,60,medical,2,0,1,0.592,1
66,50986.13,47.2,Salaried,MORTGAGE,614.0,16041.0,24471.46,48,medical,10,1,0,0.795,1
43,31843.86,20.1,Salaried,MORTGAGE,633.0,16454.25,16393.45,60,car,13,0,0,1.032,0
19,73443.66,5.2,Salaried,RENT,633.0,23139.06,64655.4,24,car,6,1,1,1.195,0
49,37040.81,24.9,Salaried,RENT,621.0,5823.55,23340.48,60,medical,3,0,0,0.787,1
46,24264.02,27.4,Salaried,RENT,610.0,8528.15,1764.62,36,medical,4,0,0,0.424,1
25,81683.81,7.3,Unemployed,RENT,719.0,10229.82,26788.49,12,home_improvement,9,2,0,0.453,1
50,37475.83,25.9,Salaried,RENT,491.0,14502.15,12991.81,36,debt_consolidation,10,0,0,0.734,1
61,39956.65,36.0,Salaried,RENT,792.0,10376.51,20578.24,24,debt_consolidation,3,1,1,0.775,1
23,50040.6,4.0,Salaried,MORTGAGE,662.0,15516.67,10672.8,48,car,10,2,0,0.523,0
55,86794.16,35.3,Salaried,RENT,705.0,0.0,25495.75,12,car,11,3,0,0.294,1
25,49514.39,0.0,Salaried,OWN,715.0,0.0,7482.5,36,home_improvement,0,1,1,0.151,0
56,26915.06,29.5,Salaried,OWN,586.0,667.13,7524.02,24,debt_consolidation,5,0,0,0.304,0
39,64340.11,6.9,Unemployed,RENT,568.0,32933.49,18466.05,24,home_improvement,3,1,0,0.799,0
18,38465.04,0.0,Retired,RENT,557.0,2991.69,12978.06,60,business,11,0,0,0.415,1
68,125990.53,45.0,Salaried,OWN,628.0,45337.25,20498.34,36,home_improvement,9,0,0,0.523,1
26,48993.36,3.4,Salaried,MORTGAGE,713.0,7530.96,29219.89,36,education,8,3,0,0.75,1
48,16034.25,19.2,Self-Employed,MORTGAGE,597.0,3431.26,7928.02,48,medical,3,0,0,0.708,1
27,58611.28,0.6,Self-Employed,MORTGAGE,705.0,14259.65,6460.96,60,education,7,3,0,0.354,0
66,129611.77,42.1,Salaried,RENT,437.0,64360.9,52517.99,36,medical,14,0,1,0.902,1
56,107792.15,31.3,Retired,MORTGAGE,615.0,36398.8,9372.42,24,home_improvement,14,4,0,0.425,1
59,122452.34,37.5,Salaried,MORTGAGE,755.0,37685.32,81853.41,60,home_improvement,2,2,0,0.976,1
40,29440.3,20.3,Retired,MORTGAGE,635.0,13086.35,21280.09,36,debt_consolidation,7,0,0,1.167,0
42,77348.48,29.1,Unemployed,RENT,575.0,11990.6,30077.15,24,car,11,4,0,0.544,0
50,34166.56,27.9,Retired,MORTGAGE,591.0,14016.88,7840.23,24,education,4,1,0,0.64,0
58,54838.33,40.5,Salaried,OWN,377.0,21123.47,14649.85,24,education,14,0,1,0.652,1
62,25939.54,36.7,Salaried,OWN,559.0,9947.42,8021.84,60,business,6,0,0,0.693,0
18,35517.19,0.0,Salaried,OWN,745.0,8053.43,13448.04,60,debt_consolidation,5,5,0,0.605,1
52,34957.09,28.6,Self-Employed,OWN,598.0,6446.18,23564.36,36,education,14,1,0,0.858,0
23,76824.4,0.0,Salaried,MORTGAGE,608.0,9182.55,45412.47,48,car,9,2,0,0.711,0
32,73156.74,10.1,Salaried,MORTGAGE,440.0,9431.56,43469.8,48,medical,0,0,0,0.723,1
61,56297.75,35.9,Salaried,MORTGAGE,503.0,6330.57,24439.73,36,home_improvement,1,2,0,0.547,0
31,24954.0,1.2,Salaried,RENT,757.0,7611.65,4224.15,48,debt_consolidation,14,2,0,0.474,0
59,41947.76,43.9,Unemployed,OWN,706.0,9050.21,10318.67,60,education,9,1,0,0.462,1
42,33756.96,17.8,Retired,RENT,533.0,10623.65,13912.74,24,home_improvement,13,2,0,0.727,1
30,75723.05,1.4,Salaried,MORTGAGE,593.0,24472.35,12099.03,24,business,14,1,0,0.483,1
35,88352.73,16.6,Salaried,RENT,647.0,8043.33,40712.64,48,medical,11,3,0,0.552,1
45,83132.65,20.1,Self-Employed,MORTGAGE,542.0,7193.86,46639.47,48,car,14,0,0,0.648,1
57,33603.66,39.4,Salaried,OWN,470.0,7248.34,17106.58,24,car,14,1,0,0.725,0
49,12459.43,24.1,Salaried,RENT,636.0,1666.22,6242.65,36,medical,6,2,0,0.635,1
66,20262.34,41.8,Salaried,RENT,702.0,2389.7,541.89,48,car,9,1,0,0.145,1
63,99789.03,42.4,Salaried,RENT,703.0,50328.9,66526.47,36,medical,12,2,0,1.171,1
57,40109.66,37.4,Salaried,MORTGAGE,729.0,802.06,3470.41,60,medical,14,0,0,0.107,1
49,33679.27,30.1,Self-Employed,OWN,510.0,18640.12,12442.81,48,business,12,0,0,0.923,1
33,111449.87,10.6,Retired,OWN,655.0,32691.75,58367.27,36,home_improvement,12,1,0,0.817,0
39,92279.75,19.1,Retired,RENT,626.0,36721.41,43530.16,48,education,4,3,0,0.87,1
24,49623.73,5.0,Self-Employed,MORTGAGE,642.0,18869.42,7167.29,48,car,6,2,0,0.525,0
37,42331.99,15.8,Salaried,RENT,631.0,14500.56,7633.93,12,home_improvement,12,2,0,0.523,0
66,45887.56,43.4,Retired,RENT,591.0,22910.5,20989.63,36,home_improvement,1,0,0,0.957,1
40,54917.17,12.2,Self-Employed,OWN,378.0,4812.8,27577.7,36,debt_consolidation,2,3,0,0.59,0
23,109100.38,3.4,Salaried,RENT,755.0,24715.95,19480.88,60,home_improvement,11,1,0,0.405,1
51,60550.54,29.2,Salaried,MORTGAGE,680.0,7391.58,28974.56,60,debt_consolidation,14,2,0,0.601,1
68,70475.08,44.3,Self-Employed,MORTGAGE,516.0,0.0,6832.23,12,home_improvement,6,3,0,0.097,1
63,87959.79,46.1,Self-Employed,OWN,693.0,13265.55,46168.15,48,debt_consolidation,12,0,0,0.676,1
32,27314.2,4.3,Self-Employed,RENT,610.0,14500.62,6097.39,48,debt_consolidation,5,1,0,0.754,0
41,71498.44,25.6,Salaried,RENT,612.0,16014.22,29750.69,12,education,7,0,1,0.64,0
45,42307.33,22.9,Salaried,MORTGAGE,581.0,23164.42,16183.42,36,business,14,2,0,0.93,0
30,13932.12,9.3,Self-Employed,RENT,698.0,7842.03,8806.93,60,car,5,0,0,1.195,0
31,16914.31,7.4,Salaried,MORTGAGE,578.0,11827.66,7584.82,36,education,13,0,0,1.148,0
30,29464.49,1.3,Salaried,MORTGAGE,551.0,15787.78,8255.35,48,education,14,2,0,0.816,0
69,63934.32,46.4,Salaried,RENT,752.0,38598.41,30171.79,36,education,11,2,0,1.076,1
56,51890.96,35.3,Unemployed,RENT,634.0,15503.73,42990.76,36,debt_consolidation,1,0,0,1.127,0
61,53754.54,41.7,Salaried,RENT,637.0,15279.69,29458.81,36,car,14,5,0,0.832,0
60,130023.66,37.2,Salaried,RENT,712.0,38256.33,50470.84,36,medical,7,2,0,0.682,1
67,25989.69,36.2,Unemployed,MORTGAGE,590.0,6497.67,6062.81,60,home_improvement,4,1,0,0.483,0
23,48352.99,0.0,Salaried,OWN,608.0,13173.75,13379.35,36,debt_consolidation,7,1,0,0.549,0
